seed,boundary,method,N,L,M,rc,repetition,time_ns,neighbor_pairs,distance_evaluations
3626636096071432661,walls,cim,25,4.4721359549995796,2,1,40,7791,73,300
8780711464264140615,walls,cim,25,4.4721359549995796,2,1,41,7792,74,300
5746888230570794429,walls,cim,25,4.4721359549995796,2,1,42,8500,94,300
5383833845228674466,walls,cim,25,4.4721359549995796,2,1,43,12500,80,300
1810422600665979664,walls,cim,25,4.4721359549995796,2,1,44,8792,88,300
7130544085088774791,walls,cim,25,4.4721359549995796,2,1,45,7667,72,300
17928155467425980061,walls,cim,25,4.4721359549995796,2,1,46,7750,74,300
1517581745682218003,walls,cim,25,4.4721359549995796,2,1,47,8083,88,300
6863854027503669847,walls,cim,25,4.4721359549995796,2,1,48,12333,85,300
16583609205325626294,walls,cim,25,4.4721359549995796,2,1,49,7875,86,300
10071526538719881890,walls,cim,25,4.4721359549995796,2,1,50,8042,81,300
2598911577214483013,walls,cim,25,4.4721359549995796,2,1,51,8166,82,300
16737372462644788909,walls,cim,25,4.4721359549995796,2,1,52,8375,85,300
14548723243467346635,walls,cim,25,4.4721359549995796,2,1,53,8042,82,300
710299393611784974,walls,cim,25,4.4721359549995796,2,1,54,7834,85,300
15631136413256722433,walls,cim,25,4.4721359549995796,2,1,55,7708,80,300
1622202320614899826,walls,cim,25,4.4721359549995796,2,1,56,8291,78,300
15348803749413799249,walls,cim,25,4.4721359549995796,2,1,57,8041,86,300
13370854557585702995,walls,cim,25,4.4721359549995796,2,1,58,7708,79,300
13858715334617885986,walls,cim,25,4.4721359549995796,2,1,59,8875,99,300
5781985232160665192,walls,cim,25,4.4721359549995796,2,1,60,8000,79,300
17417044521278410266,walls,cim,25,4.4721359549995796,2,1,61,10375,85,300
7907316344046079950,walls,cim,25,4.4721359549995796,2,1,62,8000,72,300
4395585077605867875,walls,cim,25,4.4721359549995796,2,1,63,9167,99,300
2110328210065433534,walls,cim,25,4.4721359549995796,2,1,64,8750,88,300
13797732414313748854,walls,cim,25,4.4721359549995796,2,1,65,8500,86,300
